P_in (atm),T_in (°C),Flow Rate (kg/h),Energy Consumed (kWh),Efficiency,N2_out (%),O2_out (%),Ar_out (%)
7.8390765573160595,-198.39859140092884,539.3262940126068,531.5646408283108,0.873492565588438,99.90830897798332,99.6,95.23500595993859
7.722104987370349,-181.65270459777153,511.82676926254845,503.65869477319757,0.8394159341323948,99.75,99.41984348409032,94.88506595268586
5.993444714539753,-192.25756037696118,499.98357524279436,496.33042608093626,0.8519823443266211,99.82018940456183,99.47865867956739,95.05914480966678
7.515962066388174,-186.69269632931324,523.7512498972234,523.3049011422696,0.8484652029905673,99.78529482061356,99.47122590044593,94.98571177147547
5.334702466057907,-184.78521384815872,465.82714134933263,467.76494082670695,0.8337439400266069,99.75,99.41808844237907,94.90683528800844
5.80260478553632,-199.81444474419055,509.90723278863527,507.8431697428385,0.8661419134160627,99.87278939486387,99.6,95.19430351383812
6.330285238345059,-181.70216805348252,474.1389381579979,486.55496179997766,0.8325557622986903,99.75,99.4,94.82794330488666
5.3514970354169655,-180.71451645251196,461.168341468933,465.654089181256,0.8256865180821087,99.75,99.4,94.63427390457421
6.461350260504203,-185.84804407033164,495.0509010852398,499.22169255227544,0.8415028394431843,99.75,99.4288160048606,94.97743984216916
5.924294570973745,-180.20633138568815,475.01884563804805,484.88433183446284,0.827534135626245,99.75,99.4,94.7969477813062
7.752329418462075,-195.23278515143068,531.4896236905478,520.5672593584414,0.8667272173951717,99.86527826627692,99.58575422104774,95.20806838233715
6.023172081234181,-193.3097038464323,493.37301897712666,493.58831621027144,0.8542352680990355,99.7850683284865,99.5364546755702,95.05573428863232
7.712091683059905,-197.278020668707,539.789837267668,520.0812759180623,0.8706164997527135,99.91550055212184,99.6,95.16424452867939
6.562515007018151,-186.1683121143524,500.0542599872843,504.90982254778737,0.8426491992637956,99.77018917305298,99.48320082102445,95.00637788163168
7.279987583837985,-196.73693493471038,519.4575873912277,514.2535388660607,0.8673738077886107,99.863715714574,99.57232949096782,95.15380236556985
6.966525110848461,-194.19343244134225,517.5099679865789,519.3257573031865,0.8607194904369267,99.8548784654185,99.56478439396864,95.01564050880395
7.402311210289861,-198.1714826774502,534.9016830812457,524.1217245546031,0.8708545214063497,99.89512079928404,99.6,95.15778013465774
7.445427079345856,-184.03899078466833,508.38701638002857,498.8110951721692,0.842805116966066,99.76923244687954,99.45442883950905,95.03667963678564
6.279230450185034,-199.88373715034254,519.2602226605165,517.7136122798511,0.8686636265516102,99.90681876314954,99.6,95.25994870003593
5.459827892336359,-197.35468516884302,493.6956237975444,494.1970820356317,0.8595085097993678,99.83152849341312,99.5828223346021,95.09576186078182
7.770357749841892,-193.0478897868286,531.0771672124758,529.6464957895748,0.8624475683228666,99.84398962355706,99.5600038597844,95.12679619763722
5.2560244879219455,-183.93663514861163,455.63692170671646,473.9726816954467,0.831653392736833,99.75,99.4,94.78776396784825
5.235122716993437,-181.18708173571093,462.5459294075005,476.156135712341,0.8260497770563889,99.75,99.4,94.75428608792761
6.793924625734354,-198.71169184356313,521.4034491608342,509.50855468667805,0.868893006815798,99.91171649262016,99.58200362990944,95.19565656480438
7.883053631100432,-190.20682591386893,536.2291247871209,531.0658374650424,0.85732891998324,99.79453764539531,99.54432868887919,95.06137935946195
5.829030986973161,-196.38977077727307,493.51313430921414,491.2781904527173,0.859424696489412,99.84048729447264,99.5996052264285,95.09520495659326
5.1923049180969105,-197.64304646644186,490.98426143511057,491.19463532553124,0.8587476175233683,99.8722022973431,99.56340677067892,95.18861676556416
5.617710823463268,-180.25093658844375,466.1937809805854,477.7561285563401,0.8260904272942039,99.75,99.4,94.70682744378449
7.3000656319988515,-191.08947601407144,508.01350372133135,508.0217215722091,0.8561792801881372,99.83703609658915,99.52036319662979,95.09676531641307
7.740605283104764,-188.64409849526393,519.1299709456714,517.261054931995,0.8534912234060517,99.78406807430366,99.51071003920607,95.04495674027577
5.5975649704986,-182.94078767344413,473.41184453837747,473.45950550477363,0.8313694001993812,99.75,99.4,94.79565347522846
6.456593967536412,-183.96970552700344,486.8516551880897,495.1631352328918,0.8377223808916889,99.75,99.42217019860904,94.8708725656002
7.986659265413792,-183.1929543332967,517.7841848892115,524.8048068337147,0.8438192049936623,99.75,99.4238453313574,94.91836288580781
5.811305587125283,-187.71820416563168,487.3747830403089,485.6923485589029,0.8419929362668898,99.78185251508593,99.44891313315264,94.9083459730572
7.376178007994172,-195.63512317412557,532.0666843312639,516.8637489653885,0.865651136388222,99.91158168309953,99.6,95.18306439561643
5.159182471987919,-190.55912120719893,471.32244899546083,474.61724774440427,0.8444141547743375,99.7936425570337,99.48209798981843,95.04811731464206
6.9340289157011,-191.0461480377636,508.6426799008758,498.5196657408615,0.8542624406540327,99.82353614816455,99.54792203307582,95.09238469046204
7.743346220310327,-191.32229189502522,522.124316559065,519.220822132485,0.858861314891602,99.87243050114374,99.51455504165028,95.07994639305169
7.591640856381728,-197.96984689448962,533.0917970910165,526.0216565118699,0.8713978980708879,99.92467279097666,99.6,95.17633340613418
7.140372763346311,-191.03721579319313,517.6510945446304,503.849587050744,0.8552762954031178,99.77195786587157,99.50090300411482,95.090122996075
5.635312384582174,-183.01776905856806,471.60922111997445,481.0530726579967,0.831712100040047,99.75,99.40987619794666,94.7773291269952
5.898963612052404,-189.8136657613175,489.56453626718803,488.1186110180317,0.846622149582897,99.824689617827,99.41528372528535,95.0106780857
5.678468254589639,-189.59437475974224,487.80741873543144,491.1653058553598,0.8450810907924327,99.75,99.43547325977636,94.97405570710463
7.768055971313292,-185.15512643653813,514.8036985901128,508.61684980469937,0.8466505327296427,99.78606437664783,99.48737531753368,94.93072337113826
6.888326463434877,-189.3220802568531,505.747218082656,506.5148236426142,0.8505857928308805,99.802060925169,99.52305135755608,95.09445810993682
7.678052590624853,-188.77611338544583,517.9415206869536,513.3536862016466,0.8534424897240158,99.84992492777019,99.51217747758986,95.01972747313923
6.70350092258168,-186.10459409477642,495.23935635304275,500.04351313807337,0.8432266928024612,99.75,99.46296012111769,94.97525466507597
7.778891198644119,-189.52394686828924,523.3899279531768,518.0406638108109,0.8554423497297992,99.8248205502945,99.48256665900728,95.12393766986584
7.568866041658016,-180.33177091213597,502.10995526960755,512.9749700566667,0.836007872032562,99.75752020173768,99.4,94.91727826602842
6.997717735184429,-191.04233731394856,505.9016840794515,502.7278340417924,0.8545732633038192,99.80522398413511,99.54606696367851,95.07517628114832
5.373856619745143,-180.15959881566636,471.145140144801,481.74796853160564,0.8246884807300584,99.75,99.4,94.79346240957645
5.507641950854033,-188.10852867875934,467.5334877150973,471.5720847470021,0.8412552671117888,99.79033852669882,99.45692350580232,94.82537168345287
5.766824022886373,-180.89772315795824,470.38531472791476,481.1598967883804,0.8281295664303484,99.75,99.4,94.77919572694114
5.255064472284003,-198.8172120721797,491.75743584062036,496.17826493291955,0.8614097465057794,99.81172830700046,99.59221354932772,95.08606316551472
6.139535936430085,-191.58992252242217,488.70379619860375,492.50494878317465,0.8513775247269948,99.81310809854946,99.48502949115786,95.0040480376919
6.459950975557311,-196.7944716387151,520.9395201062289,521.6333235682131,0.8633886981552168,99.87985734452886,99.6,95.20350569277856
5.59204451240363,-197.4171551187792,490.50569204473084,492.24522204663936,0.8602945327995766,99.87427367034643,99.6,95.15807421045905
7.990077049935328,-192.5069804847907,526.9612142852864,520.5728346123036,0.862464346219258,99.84156207990802,99.55575765293702,95.11318377040024
7.579209657393257,-191.74813830186784,513.9714389197912,513.1615363242345,0.8588923248907019,99.83332989837311,99.56761811902904,95.12078929404409
5.291712798548044,-180.54799977530385,462.37203883697526,467.04549786930903,0.8250545635433478,99.75,99.4,94.72600393333022
6.956682190031408,-190.37222025643766,507.41807428454155,511.5955195675345,0.8530278514630324,99.81968636604874,99.47974580140516,95.0504092261266
5.23527790038407,-190.52905617585054,474.1233316840589,482.3650410661632,0.8447345018536214,99.8023284429319,99.48187453192801,94.9299632890303
6.929648567576713,-184.40296352450537,494.5476039643841,492.1691470412456,0.8409541698868943,99.75637137658426,99.4300438688239,94.89662920970788
6.700300102066027,-190.56164528853253,505.58132662181134,508.48610929900843,0.8521247910873951,99.82621138760732,99.48466523218445,95.01204743059091
6.627173914259643,-193.31071164099603,509.8881580965471,508.1503780148767,0.8572572928532903,99.87004938178447,99.49532645861514,95.02801032153486
5.9890476158135115,-193.73143712255828,494.4824581859867,500.5693018842047,0.8549081123241842,99.83047833627927,99.47927661179185,95.07318334334323
5.48105425865058,-191.79286790892482,480.34998832052213,483.25273002448944,0.8484910071111025,99.80237641598536,99.52642480807629,95.06622374237334
5.7411885317762215,-185.4083053544043,477.36761607919334,485.38746195611503,0.8370225533676896,99.78298532465053,99.4,94.82121309815902
7.5620239838995476,-188.54562150308823,514.9070798022215,509.5185499818155,0.8524013629256741,99.81724602807913,99.48628737601136,95.07593170299907
6.780679472689526,-182.99886214130046,492.03112480934095,494.63906024106143,0.8374011216460485,99.75,99.4,94.9510725164189
5.036535916928685,-199.01463316136218,485.122027613273,490.4818619655978,0.8607119459073678,99.8427364830398,99.6,95.09466727790318
6.436371220996207,-186.6020829079229,498.04915853896586,496.1175230007017,0.8428860219208268,99.7566366388585,99.48530392298959,94.94809756289081
5.314310851027204,-191.58624608409878,479.4209036062108,487.33933816926213,0.8472440464233336,99.76115892845597,99.49458651867587,94.94263338032744
7.727211386356873,-199.40413262785796,534.4752719863468,521.1853893208727,0.8749443221875002,99.9069401523122,99.6,95.13030578095602
7.345641783387819,-195.23089289223557,517.6097134951608,503.79749463205405,0.8646899947014102,99.85891707752235,99.6,95.09917631489385
7.8316986155566175,-187.2608852110579,521.8153163951735,516.6817541533696,0.851180263499899,99.81627497415435,99.4765014861187,94.99896125211416
7.472735758895684,-198.21262992698928,533.5794211522584,519.1476802912522,0.871288938648457,99.9016441293413,99.6,95.1844347302041
7.8647622477533945,-195.81480883493438,538.7095287023737,530.5643978547624,0.8684534289086357,99.89098837264469,99.6,95.11277476906749
5.014466334067308,-183.06874460682164,449.10430146857385,459.62071042518886,0.8287098208839798,99.75,99.4,94.76383746088588
5.708961848575007,-186.0284332182956,474.12333049722815,484.55222226405095,0.8381016756794663,99.75152078183962,99.4,94.81741252479536
5.218920868040221,-197.41444756165245,485.8368650263674,481.6294096680338,0.8584234994635059,99.8338516749977,99.56838361667447,95.17070042669742
7.306422217252509,-197.746998872125,535.3934812096008,524.5353858403712,0.8695261088305125,99.88060770359135,99.6,95.09200254974364
6.604480902424033,-195.667121635759,502.82059851088434,502.8014327212813,0.8618566477836381,99.86916347706813,99.58164034722358,95.0699830821636
7.925817558978389,-183.30263612797668,510.1901489923637,510.6319122816894,0.8437343600508453,99.7664254597473,99.50254685437801,94.9406313051291
5.419767801868527,-180.0134256463226,463.04538650364,466.83675445155785,0.8246256903019878,99.75,99.4,94.75698453064227
5.1237017886927045,-195.27871187013207,480.79447523932066,488.6726713935368,0.8536759326837277,99.82777695891919,99.55324874472979,95.01171419083288
7.589309140589947,-189.91231215598833,526.4626870059229,506.5235911762158,0.8552711700149265,99.80823415282985,99.54804734986391,95.0352815638278
6.454619884452119,-186.39962674429472,498.0413645896405,490.41366638551824,0.84257235291085,99.76596797879984,99.48247464198201,94.91664597035474
5.3735502400954225,-181.43217262066358,464.5622266824497,466.8190036796953,0.8272320964418043,99.75,99.4,94.70895827444551
6.110497200021615,-194.20259092664125,495.8753254175853,502.4898946217638,0.8564576678533906,99.82583794064968,99.50401370264733,95.08296465414911
6.721743778076686,-184.0831430990096,498.1675373823962,498.02351857774386,0.8392750050884026,99.76870039761765,99.4,94.89319854448786
5.917369526725716,-191.28364129871892,493.35305841022415,508.1132330691742,0.8496541302310664,99.81053018129239,99.54360820885154,94.95974857876256
7.879745390534144,-195.7193414176257,531.8477772242342,532.5568892993389,0.8683374097879221,99.905698968091,99.6,95.14087827645184
5.1142503295111075,-198.42410733577253,489.86204163163893,497.00269495890274,0.8599194663191005,99.84853260662965,99.52541446205815,95.02328654986039
7.763487313992871,-184.76253795432498,516.8744489935091,512.28863754942,0.8458425124786143,99.75762474909013,99.46019203538431,94.95872275573899
5.997669343594252,-187.30042610913375,482.3334608380534,488.72053481885405,0.8420891989362388,99.75345195580246,99.45436547172855,94.86964415381283
7.031708749412633,-191.64158713822258,502.8205801754222,502.1950155700178,0.8559417180235084,99.78174675429536,99.54783683609826,94.98572272368516
7.063192010596401,-194.64641264358212,520.3606123050344,508.57069515908086,0.8621087853401462,99.84796763746712,99.5930912261849,95.07777350307293
7.758806071668739,-182.12245900272305,519.8285835047072,511.42450458835265,0.8405389483637898,99.75,99.42255631763325,94.86892461420702
7.407047998944979,-191.20163453841994,516.9957173202528,513.9752873416667,0.8569385090715648,99.81598572293773,99.57547304468405,95.06670377558599
6.452202632642699,-180.48718736909916,486.99307179744335,485.2211550441891,0.8307353879014119,99.75,99.4,94.83707168133608
5.634150444776422,-181.46837500059416,463.52486695426904,467.52768076847366,0.8286075022250704,99.75,99.4,94.8427135155527
7.716380408843973,-189.64280599340745,524.799087571646,518.5369198157063,0.8553675140310347,99.85457027771852,99.52667908292902,95.05631338364137
5.050110526861046,-196.09022566733512,478.561526622056,483.94845457883906,0.8549310039689755,99.83148772628721,99.55168192831592,95.02376801203603
7.243738870299886,-180.92426132806494,492.87239337797814,496.96508748949884,0.8355672170076293,99.75,99.4316421470488,94.83526187913044
5.071821604287084,-193.1490173615542,479.61368553629126,488.9962364794929,0.8491571427445438,99.78148032509552,99.49584051391325,95.00701659613425
5.031314847357,-191.27111225166448,474.24073303461887,482.1641694320225,0.8451987987401139,99.75,99.46882613655059,94.90169432225873
5.970312216512749,-192.51284297152318,487.88286570231566,494.1283299446678,0.8523772470256101,99.83722636240236,99.54001596118721,94.99401210164082
7.592414790884153,-192.2760896705029,522.2861066290059,519.9199182697728,0.8600142532954266,99.84125385212172,99.57526646688827,95.10621431794384
5.32938564290131,-192.53343921398871,475.65176891484333,487.72009149555487,0.849213806642484,99.77927880488596,99.51142615937147,94.91654388593601
5.974381247299104,-192.76732180617293,490.86196082700246,493.88337124157533,0.8529065498488414,99.81993711958985,99.50214428868647,95.13882563731663
5.176839147616705,-195.7191822336045,480.69779279321455,488.17317213492396,0.8548225602052926,99.83417469569797,99.57602733310046,95.08509521516436
6.524008402372273,-190.04369785010775,505.2072817391261,499.43985812012664,0.8502074377120769,99.80091266701656,99.51321853550942,95.01807994652282
6.121001796477282,-195.55763887365424,495.2966001647072,507.1275694053458,0.8592202867296949,99.864033768354,99.59169440678737,95.09972138289116
6.734635469475211,-182.19030431253722,488.3902165670836,496.246230593261,0.8355537859724506,99.75,99.41708463389396,94.84208213042716
6.637966728838536,-180.86514433470614,501.22095015138706,502.44733934862455,0.832420122313605,99.76104103205256,99.4,94.83285417685843
7.653615241432267,-197.3456878875821,528.4750377341285,524.1480327407338,0.8704594519823255,99.89624759605812,99.6,95.21012427369259
7.274464803672323,-180.236711588322,499.595132797641,502.01567652317954,0.8343457471950055,99.75,99.4140117891716,94.89392853698388
7.638242129844238,-184.9761093650689,512.242153091638,515.1323210270481,0.845643429379359,99.75,99.46849433695569,94.96915840719645
7.363215479993686,-194.05579144419133,528.4266987703912,518.4902615238179,0.862427660288351,99.86627067748371,99.6,95.05067519947615
5.776807530147047,-199.0126296880775,493.1000196245817,495.9888805446565,0.8644092970268903,99.85010237163277,99.57215336319535,95.08578139853547
6.647824892227977,-193.27105020245284,497.3267176077639,491.5842194877568,0.8572812248660455,99.84539938743356,99.54663974447901,95.02954170616204
6.707010061361121,-184.86063660893615,489.7946490094031,484.644878201714,0.8407563235246779,99.75,99.49276601615874,94.93053953479843
7.757923977071471,-195.63211512310212,532.570234390013,522.4511809765403,0.8675538501315616,99.91124296669632,99.6,95.18354331942052
6.296625657787627,-185.824210791136,485.0717202502892,483.86197334172,0.8406315498712101,99.75,99.4,94.86752772019017
