P_in (atm),T_in (°C),N2_out (%),O2_out (%),Ar_out (%)
7.545742943674799,-190.18364285648713,99.88680088146668,99.4737246557336,98.35194771258028
7.44477104212569,-198.2693449687166,99.87038437598304,99.45684942926748,96.7120644060272
5.24905825654037,-197.78228913373928,99.93644719421799,99.4634105649127,95.99758316315285
7.509320868438951,-197.53741070048235,99.92324397173141,99.53899817358909,96.26443236002497
6.659226724204206,-180.90052605233012,99.87798796228957,99.49280961344881,96.44654845225796
5.559738215964303,-180.12650462522492,99.96444302540826,99.46843021865054,95.84680797084893
5.007071278562945,-191.737983531124,99.84537737969319,99.53898913246573,96.13561909565493
7.428517861148625,-193.2075860757496,99.8385032746959,99.5297464464728,96.0079859690726
6.240426257181495,-188.68554192687637,99.87217385391604,99.45044185853111,95.36529672096474
5.481951468467278,-180.39625894127337,99.93534928574084,99.55140613909467,97.96157271813256
7.097339186541441,-184.7911734015244,99.92419464142688,99.46781640573771,96.23522015117487
6.361609625534202,-184.21941614099094,99.9263326586614,99.54118175419434,95.23855046118116
5.320588026653491,-182.28637942476882,99.91155673743792,99.42865693114865,95.00922184941348
7.226616766786914,-184.51688031200214,99.93575938303981,99.43223868176847,96.44785583020297
7.72724254115176,-189.06366731053507,99.8853844301105,99.46998841510765,95.57510343830278
5.872641137726949,-188.69671170708216,99.96225528666652,99.41070641515829,98.36443246075589
5.544805845499904,-186.20811925353686,99.91427182841085,99.44113134203886,97.71993297955038
5.729495691680313,-197.39504918294477,99.89281033123835,99.47872015195681,98.13092232104475
5.223583591749135,-186.63636221230027,99.94709272937149,99.52931794508231,98.45885264141145
6.422317261640053,-189.27630456994257,99.90272159488939,99.49081769375661,98.5855768565893
7.083126341021939,-188.4514786842309,99.89750997589427,99.56254176769947,97.81220266886164
7.013667132998137,-194.8403225516756,99.86429340944838,99.466175744682,96.7454620293435
7.4039455687541675,-180.3631971874676,99.89288005595337,99.46414966285849,97.74571875815313
7.77734324406686,-180.39390088559335,99.98304937587805,99.56250019139331,97.8731516936664
6.633065358078579,-181.41581658098448,99.88693449844641,99.56237462461343,96.98753566197652
7.5451998802535005,-198.34054856315527,99.80832528446777,99.5232693254163,97.3868933697099
6.5360548426983085,-195.63641542081788,99.85596261587325,99.50388120683067,98.52993476280037
6.402622244847225,-197.81192063009206,99.97329127767257,99.55664555732349,98.50741350100395
5.08152525438811,-189.72788638693453,99.89940451708249,99.52154587533184,97.34525373935242
7.708665776400208,-191.11092930403547,99.90038765954411,99.52388818570019,97.40041204688134
7.192805158690323,-189.24164652594027,99.95056146320522,99.48690934383703,96.48374757039052
6.181926230689491,-186.73529133183695,99.91947861011931,99.44924485582689,95.90554545926598
7.874776907293017,-181.8012010461416,99.92019321023363,99.53984154441939,96.23563308272459
6.597140080582549,-195.7970613000516,99.83580056672852,99.48335221347969,96.06980599980439
5.306275425357717,-184.90911908420668,99.88774028217378,99.48828485115078,96.28694485801361
7.090635984133002,-197.3907152985356,99.83070847903107,99.59108536069037,98.65316964998354
5.428426897170516,-182.88540287262282,99.9020342386228,99.46967313927391,96.25341907996307
5.903345084486823,-197.5430780640875,99.93837735073176,99.38407667585633,97.16537738588929
5.40767740816721,-182.79812535710255,99.9823907131614,99.56230163688545,98.95018832222249
7.380843397893801,-182.80042533414786,99.9048016740868,99.5409751777873,96.71900604890445
7.7128266457949,-183.37124816485598,99.87832083086009,99.56247269168144,97.00786419902532
6.280771301661321,-190.11025834109947,99.94762194481395,99.4835146925343,97.00589446629567
7.760501920676859,-182.09237335875233,99.90312849131566,99.49510403331544,97.93657614799638
5.145733421048838,-183.37676626166817,99.96462956649509,99.47496713604338,96.00508077072814
6.185447843645139,-197.10890307157004,99.92726353568466,99.53321157450426,98.8589754853923
5.948910062031439,-197.58032987088956,99.91948859866035,99.48828504077203,95.16141396645097
6.484524795137284,-194.57154532053784,99.85276853731968,99.43568170525249,96.07169645737228
7.080637113329305,-195.0536307119777,99.91965879512779,99.42981965576934,96.69919454315988
7.728394044377142,-182.0510121004125,99.82893103287779,99.5824777097344,96.93536586447371
7.656398048260754,-184.12395343097734,99.92237552543088,99.49290690039369,95.48258075334071
7.428880404009071,-185.02230054022377,99.86965978918236,99.49209372301547,96.95565035354011
7.25670290837193,-199.82993152202468,99.89562864641584,99.5146528155776,97.91786946379021
6.909577477472959,-181.85163442153,99.94412426948772,99.5524200223462,97.18426328586199
5.766028586810606,-181.3443085359383,100.00914560387095,99.4692456353321,96.2346688083254
5.635172683012964,-180.57744266725012,99.81159027420458,99.46539877536553,95.29502390644069
7.708448610491273,-190.75000022534726,99.8530325624432,99.45139714916554,97.05054167611871
5.813131681113723,-198.5163214759654,99.86444041176134,99.47630379240441,96.1536400622532
6.758359060740887,-185.32156374116676,99.90738997923077,99.58500021229041,96.75914406944766
7.19254522263141,-181.2381592294834,100.00947721860004,99.51197951641338,96.16309030850155
5.152841483821531,-190.73952675466103,99.95464831140269,99.43460817913548,96.54957558680093
5.569535415040032,-193.7232259932899,99.87118229415113,99.47335143603887,95.36777745424178
6.177293601124759,-184.1909289870185,99.91111740058948,99.497314634406,97.19874006289403
5.343434621383149,-195.6120683287028,99.88428568985917,99.44325370550838,97.16471747118919
7.672555132662975,-198.82324323062397,99.87766302164368,99.40604790136602,95.4923015274858
6.804653097685058,-192.8446827214645,99.81681929651666,99.54758123589843,96.6845704110022
7.656970912663811,-182.37286190816272,99.97320756265891,99.51680831775835,98.79013437933735
7.9667368473854925,-182.29670487262993,99.87404950788535,99.58090405285438,97.65072788275906
5.0028440617792285,-197.07805522537325,99.88392045832997,99.46421743118252,98.65860602187902
7.445646528967989,-193.8160501142121,99.9058786565096,99.51432225142315,95.44867421561682
5.300787298792539,-197.16702563472145,99.83371159114672,99.5126721402793,98.36885176528126
6.500530732099714,-190.80755966586608,100.00584926015476,99.41757707908256,97.02603246575944
6.913245597662816,-195.8585256123523,99.93485910030694,99.54355540620793,96.78244767915814
6.4526451803622065,-182.46976470679982,99.89625418463173,99.51650873590512,96.48456916066232
5.135865120518034,-190.9912071510148,99.86026692299698,99.47211299424384,98.69572572689016
6.715920848952738,-194.16029653358794,99.86831939038045,99.5113667803702,96.82889738986178
6.789854652237588,-197.26196398394444,99.96243821935289,99.45088819776403,96.7049340842747
7.487550413209901,-198.69156259699497,99.81484299208681,99.44849199751613,96.38136765136731
6.071079035155893,-198.21993295552048,99.94535359505419,99.43486337463571,95.34254814033588
6.2455159553978845,-181.21928412025622,99.99348012343978,99.4232735960504,98.56471162533491
5.818723395303825,-194.325280429541,99.93519927820346,99.5435827799646,95.97733646003208
6.326226564700432,-194.67426220957935,99.91560911827915,99.48659120440398,95.68653353568101
7.698739406456623,-191.67205501131866,99.94137878391824,99.54868605478116,98.17738552132137
6.3388237736637105,-186.3869733642764,99.88838705486656,99.39396471664406,98.23930342440673
6.325759405904557,-193.47059554170156,99.84735908889867,99.49129341421589,95.36411235977427
6.393414177577235,-190.92366481676353,99.9592108906464,99.5136120289727,98.4486760556131
5.893680178254347,-194.09380378015786,99.83155384017002,99.50303647200495,95.99339298124185
7.1671152747548925,-189.04494489232465,99.87172390873336,99.46609051446094,96.97746324267261
6.90084128335244,-188.9671046125676,99.92970458688397,99.58379351097912,97.19231648105571
5.774947839044915,-195.7429382194157,99.98307337940042,99.45720561285508,96.21882924063867
6.230399339034394,-192.975079329065,99.82687130910305,99.43613363138579,97.73850084651383
6.715969224858767,-192.68207805020603,99.98034239125778,99.51268437909219,96.45499700851518
5.455564228915175,-191.35382915197258,99.8967497051711,99.4645523352576,97.40166750478433
5.767909659809025,-192.78636855887564,99.9272557050603,99.4992235392952,96.08375549346339
5.0376766420600365,-195.24108637702068,99.8860333058781,99.60217015502612,97.99308081388749
5.836655435287971,-197.873625208485,99.89398811856891,99.50858741565176,97.66050634534498
6.060901159621791,-195.1633910998561,99.92209614865493,99.47628947423959,97.23212362442428
5.359338319618386,-186.55630401919143,99.8115412826822,99.6086300011708,96.24052800418366
5.270932299986628,-185.1979061150216,99.88580289799633,99.52350710273544,96.5226610040319
5.378377918047918,-186.69223578683008,99.80732061381582,99.42278354261516,95.21281789272864
6.750035058543944,-180.20006376053996,99.92413728362574,99.45376401628377,95.29281501826969
6.017294392918728,-190.66633041058356,99.86825592456185,99.47294422502151,98.21285877101828
7.820821459025188,-185.71506339327155,99.83503221143376,99.44108245162916,97.79742965675247
6.064867102823366,-196.23607778165416,99.89124821741828,99.4201984935513,98.55248594901646
6.104244960851421,-191.21095279789944,99.90303426020921,99.40939294567016,97.27090278053133
5.810203398146495,-195.51894189498094,99.90962833031047,99.51344108712564,96.56675834936895
7.412667417019248,-192.83343702323012,99.8928545753166,99.58311527631773,98.44855179196418
5.73388943050388,-182.18698719803854,99.96716909898183,99.41892543402093,98.47571738552989
5.905225324833844,-193.15670128963828,99.90964851250884,99.45450890458464,95.67171531027907
5.288769293069924,-189.84577573167695,99.81619059231411,99.43487821293658,95.95200382607126
6.702271683188962,-198.17473818722536,99.89228140887153,99.55464882574356,95.04915451889791
7.4899101579125285,-180.61557596298354,99.85909159235793,99.57429397107845,97.5421177466945
5.297768024748156,-184.02735136937534,99.83994048164267,99.52563403240949,96.69622593906784
6.496961567261116,-185.91253647295616,99.92628147365846,99.52902698604522,95.1360413294438
6.579195693032164,-197.58790358979232,99.83394940110229,99.4538642518648,96.95031311463987
7.233615228153558,-185.14223853879946,99.91652316774046,99.55134576426558,98.95673088868385
7.774359656334133,-184.7253023736629,99.91902871728908,99.45645927795579,96.94351872089071
5.554926765136276,-191.5749178809166,99.89066627519257,99.49598394515208,97.16360086171443
5.883972728630274,-184.48358302499204,100.00307757104389,99.49460898906696,98.08128120303239
5.829842789669665,-180.21836455713247,99.9477079390997,99.38874976858864,95.18866767223835
7.305461628915372,-195.46910218872026,99.82183997643376,99.55315155357135,95.84358512481617
6.706502325155791,-193.1353977741924,99.87966328206849,99.50305791979022,95.19293885326952
6.85290827008027,-194.429236636532,99.85963936193859,99.44760639962213,98.48111488953842
6.415469412791876,-189.36734242409554,99.94100688263408,99.51768893908495,95.77878149410718
5.184628998876199,-198.2623107248791,99.830648380976,99.40257276969533,95.94715011831802
6.278455168990519,-198.67526340145247,99.86981638282789,99.53770267478349,97.33842011174605
7.037900340945338,-192.1088425878433,99.92531824606006,99.49793683081721,98.16604323056092
6.632501986203963,-198.74357698188768,99.97470777605592,99.55338383874178,96.76868957355266
7.021364771278723,-186.53528644431685,99.91074460174913,99.4888708173028,96.03792193627541
5.441427611493152,-192.51888900673777,99.88751046692639,99.49558935497966,96.21352104981351
6.221147571523811,-196.2229835400239,100.0121927747762,99.5314356553923,98.88243441002928
7.2371015112564,-183.11663989928527,99.81469678018425,99.43774689688603,96.599159038676
5.001354649206649,-181.01693197532774,99.89376198521713,99.47877387213003,95.51390925794547
5.867991922094623,-186.30486468749595,99.87265712606056,99.54456594038086,96.25224639123441
6.1615228457765365,-199.83814449065326,99.88243267652325,99.44801454491994,97.57318401505388
6.558169008505156,-192.50446920733077,99.90367527627755,99.46353880895816,97.47003280491121
6.45159767605775,-188.58804456543913,99.90241544024899,99.49382144471872,98.07202149957891
7.865812823270668,-184.83998392500612,99.79705837543051,99.47790812252893,97.58574028042338
6.040297260572866,-198.58754324936112,99.8249630569531,99.48680105300177,98.48059189695375
6.6190807918266845,-198.6294350105679,99.85181153505121,99.46939140114816,97.58171304536454
6.144253540019383,-180.75192108193795,99.9653231924317,99.48158620623103,96.38538193144214
7.993219823699382,-196.23529632457675,99.85784486029495,99.56220071514443,96.11059615935865
6.400623289396226,-196.8185093431344,99.8845047348533,99.58670984090807,98.20445803545273
5.525229949371176,-184.16178750363133,99.91326456823548,99.4158090276165,96.86520515444404
6.164844269179288,-191.06228939866799,99.9533275207706,99.48394452760319,95.89430017008576
6.071776639503487,-189.91163197481325,99.85483977193601,99.53491769660961,95.27441379850973
7.989898754344971,-180.4594368434906,99.85730304095024,99.47249472965565,97.79965334172176
5.695484578585885,-196.6970338193356,99.86881276222083,99.59777223513068,95.0490866782784
5.916113936053769,-198.93120655892366,99.91552228516977,99.50960055107551,97.55201385507141
6.279592605674152,-189.18898386098306,99.9006638207228,99.47812198960835,97.46000290207881
6.66406085062501,-188.86741596248345,99.8867774362535,99.5564274706137,95.07277054171817
7.470892971750567,-184.92455501350466,99.8972222677584,99.53928681150306,95.6164001296269
5.173301385457497,-195.61401867965867,99.88922680983784,99.54073092723499,95.6905592891879
5.003620794293295,-195.20320667501358,99.79494303105675,99.52819310049095,98.37814645019486
5.2267181198509185,-183.91754748701425,99.89858319557695,99.47021936055998,98.12428813227415
5.158775210297344,-199.30518079576836,99.91591414824488,99.58828222457532,97.37852191188102
7.2862258865845835,-186.42243140245887,99.9053993335487,99.46508246727883,98.09241400024581
5.009229343196054,-194.26869813307803,99.81239404771726,99.54014629094303,96.46021591374063
7.008524927971969,-186.45179619114555,99.93467082433752,99.41418384773243,98.75551023452962
6.048563903354686,-183.6019800240181,99.88553180482491,99.5265633500078,96.5975266361332
7.964308773688089,-198.37496035562734,99.97803721062105,99.55680227692861,95.05375510769353
5.524276081314553,-198.97138293615433,99.96322318076345,99.48673788487781,96.07292127924025
6.60725939868647,-192.6535717991845,99.89203893261602,99.4352143946814,98.95740931276198
6.156241964242227,-187.50058936482023,99.83936936305908,99.46734872412544,95.55584407568278
5.776187042310462,-182.3323432196085,99.82046060765573,99.48087780639027,96.94370605444972
6.392951429058946,-188.4648836752816,99.84207518241318,99.54780356392821,95.88370584661698
6.97306600481708,-183.70275079916408,99.86444254270026,99.48095199379058,97.83350653128566
5.954197024062128,-182.1250461934065,99.93618550302203,99.45484666184153,98.5425175714184
7.96449619231034,-180.07802371861408,99.9129592482575,99.5468767432269,97.55131862201398
6.3783829390689295,-195.60090213198146,99.87506971693531,99.51092489413496,96.15963235879367
5.804963680925256,-184.40833407708857,99.8241007064093,99.45817328846354,96.52243163807861
5.5996493243110965,-198.67883504103295,99.97738616624956,99.50301173894763,97.91906403425284
7.23371493164146,-188.50782067824792,99.96127103287479,99.56406095407789,98.5761487856883
5.970229579390944,-196.19436282739878,99.88031752299537,99.49538905546956,95.24283934608081
5.346727041756898,-196.39700781621204,99.95780008605396,99.51515513389211,98.47076541989532
7.404428837578105,-184.36032377079945,99.83623219882735,99.54268974127422,98.62726873188147
7.710901255314772,-198.24958846805856,99.86233835559254,99.53272062097072,97.68603520072182
5.679406601758998,-184.65796727943842,99.88597891880656,99.45931579650345,98.35306314956537
7.280053733992224,-194.3007230896361,99.86606322135607,99.44564471613555,97.95236725403198
6.466752687448647,-185.06550204123064,99.92031622449747,99.45931973033336,98.38033602239743
5.191312230783727,-185.21970825233626,100.00049514551793,99.4691140939151,97.92783683648507
6.135598283453889,-193.55340661817027,99.8971283361734,99.50894230505307,98.96446663039123
7.120059953712371,-182.98876329284772,99.86108904207833,99.49362233704541,97.04241877132968
6.724601065202822,-189.7408542848107,99.87683683943696,99.46665914180524,98.39945730234413
5.294946826644254,-192.499819229149,99.907166128806,99.50614417560216,95.42359317131812
5.257650961330874,-184.87069285771514,99.94324830785332,99.45228685114583,98.78297222589963
6.606890373467278,-187.85868630184837,99.80102511694206,99.5354314875096,97.8860569889555
5.0942769729133115,-198.9392105257575,99.8673402235267,99.48223396827863,97.78089165839457
5.420861309354744,-183.21397890128372,99.86343859478652,99.48257669562958,97.20458217068597
6.862083614757996,-184.18479163182076,99.91917404916731,99.52139899718198,96.81676081517665
6.7576295586398825,-196.20954488920378,99.85427576879592,99.53858624159392,98.08462152951715
6.445621341201885,-190.72036463318753,99.93826584015731,99.49234646215304,95.72304840642775
5.259425111310061,-183.5985775808037,99.98269458220334,99.52539916748479,97.82152101688486
6.016814199214984,-182.36559237903816,99.89639630511496,99.51636293505582,95.01746697829475
6.168928069279124,-182.60512074464776,99.8278510986184,99.45094896292677,96.39357388401812
7.930748511316677,-185.7196825255434,99.89296318972632,99.49169807482197,95.00840741214769
6.553037991192257,-197.41268598427146,99.89808645671376,99.50304447232183,96.67540293530396
6.346625835105097,-193.4233341644098,99.83192631188277,99.40951468304826,97.96267979380296
6.709373345383028,-199.0086564664483,99.9152280373959,99.50058537065911,97.89805683676882
7.4474452619994045,-186.483938927972,99.97170358152296,99.41853331249457,95.63551020389363
7.309303371652277,-181.4424193878797,99.92426867485055,99.59350068176958,96.06513985085189
7.402177952226356,-196.01688785295383,99.8781632983165,99.4278417384322,96.16324887007818
7.226898406904493,-192.16368782921114,99.80585727337093,99.4294964121223,95.26198541151709
6.3906538488756075,-188.054093875923,99.86141527363021,99.47766054530477,95.98166843074434
7.1199426981832605,-199.14647286986212,99.85640043438868,99.47082336568893,95.48887979785994
7.495962673109187,-195.49608500057562,99.91944592005615,99.50055683540036,95.3661930666124
5.8344109700292135,-180.76105474318481,99.9188017424562,99.5128411471555,96.42202299853592
6.698026801302925,-188.07394918943567,99.87572212433143,99.45312002051142,97.04771015079899
6.563890228512037,-193.0498001407934,99.95668749003676,99.5276764260952,97.91476468780303
5.258167175531139,-195.21921690355057,99.94824188419022,99.5000361684714,98.43487493372925
6.6464747707230165,-195.43729759838587,99.8381292840293,99.49974590400426,96.68372601172472
6.0035939750227785,-188.49460999343094,99.81559181486463,99.54469334270554,95.56345874759103
5.786065417848009,-198.01866549133194,99.9118374989519,99.43853740973469,97.63590073339263
7.682177374663806,-195.23637707426764,99.9770845490882,99.49796117886899,96.86114184810928
7.941494090385101,-183.93618325747997,99.88928406345285,99.50192041980378,95.47528098896814
7.86813546751619,-189.3812462535331,99.84847654371012,99.46316053334394,96.13168616398845
6.8086050168481105,-197.966550884497,99.81833767601658,99.49024855187885,97.23673099288122
5.139157719428147,-195.52923414823917,99.87464282526271,99.51214487352014,97.8507339108459
6.905899684099623,-198.3347117864426,99.89611279555425,99.49802398686235,95.05192127446738
6.006001030847525,-187.72438645074286,99.93749426814071,99.47374975405374,95.30733850848375
5.799580070998929,-194.70819035635367,99.9321369905008,99.44754378564764,97.83531771112962
7.454788065081579,-193.42845271347994,99.85029887342371,99.56651196977339,97.09128032273372
7.532199508443719,-199.3290330315318,99.88303112074975,99.50372386488938,96.86248002861115
5.612228643758184,-182.9037002879073,99.95312114031839,99.42864597153118,96.17724177157858
7.202612391139659,-187.28576014105232,99.91717662753072,99.43286615929935,96.645260409856
7.1952974603734745,-182.48140382946534,99.95829588276351,99.47858144077549,95.82231422102004
5.187828858641579,-184.22401609202907,99.89362771517543,99.47688975544774,96.63625358579357
5.1827689273253466,-190.27550818703273,99.88089206936499,99.46002347985477,97.61636381319244
5.561563337303015,-191.21677170212322,99.8474621040814,99.53945084029127,98.5750746306595
6.180883628829655,-189.8933216264566,99.88533550372097,99.4749947840517,97.55423177722697
7.589294163914686,-192.92534576132138,99.85635582357756,99.46546787855075,97.97358912027337
6.722295311430624,-189.03531165760626,99.92523631945822,99.4331073915397,98.25476824783814
5.934820381264754,-189.73924224766364,99.8954246056598,99.53434070449278,95.42049009603498
6.219037525579424,-192.55760085972616,99.88873627710207,99.43960653948088,96.80216496226933
6.68645536468205,-189.87914454382982,99.857767601828,99.45978350606912,95.05374534476115
7.337202145665347,-186.69750014210715,99.89111311824307,99.62512384183428,95.60259760535955
7.008157783709514,-188.95978980314814,99.91725086684191,99.50750544211765,97.9156202158878
5.989231558386326,-185.18188304602222,99.97273576027035,99.55806168595895,95.78277583098891
6.29365045855376,-189.35031564694287,99.87592087795576,99.54193018380231,97.19995410303093
6.7502424026076095,-195.59988205070493,99.97792895464966,99.5094405400809,98.01050984454184
5.616985307041229,-191.18471670495498,99.91931631194332,99.5047829109568,98.86381654754558
5.237432603641682,-181.9718599804114,99.9444941578094,99.54610388376756,98.07659230237265
7.114104481370598,-186.91198740482423,99.85784283288316,99.53684392257905,95.25893477546464
6.6154291104419105,-185.48983823798068,99.90880472778215,99.46244541192993,95.34407803516717
6.367990204200682,-182.8892555565999,100.03683433995575,99.48360574713354,98.35718049609837
5.218792236775043,-192.14540751534327,99.84201347439758,99.57906084764855,98.30891461754308
6.699919630122085,-187.16196022517798,99.83619224756542,99.601360643365,95.84916827194134
6.599535762447017,-199.86740745380283,99.93494720070275,99.50478064151498,97.9152797451324
7.242492251084469,-198.66885522522043,99.94402740202726,99.51051287971006,98.55819023555091
5.638999144232502,-190.04180539167697,99.95335349868736,99.48786313140421,97.78440177243016
5.619253411518871,-180.96124150652747,99.95023569546798,99.48122085200269,97.0866347158214
5.231900199082805,-197.09728845890297,99.87204091996281,99.50394657185583,98.42167574378504
6.233546463003738,-192.74372888668788,99.88749074539605,99.5227943891648,96.37872123058632
5.370177665242014,-186.22725069330886,99.8945585643023,99.44419361652393,97.69383297629884
7.162764193875932,-183.10318872260478,99.81246738276164,99.51964615392616,96.27005958623558
6.602735557550412,-199.05515336924998,99.88936137739846,99.5311698937975,95.14295387596185
7.690860151010221,-191.12563023928908,99.93233178247661,99.46512527785947,97.39669886833504
7.244694479591297,-199.23556108927275,99.88932394262054,99.53446724723405,96.46316622009593
5.704375235851714,-197.16673914016644,99.95177265509474,99.49819599910212,96.36692593157532
6.768336709492693,-184.22539937013036,99.86405260383648,99.44958074322555,95.42191040554893
